"Identifier1","Identifier2","similarityScore"
"41194422_0_7231546114369966811.csv~Row214","41194422_1_1172256090552737974.csv~Row214","1.0"
"41194422_0_7231546114369966811.csv~Row204","41194422_1_1172256090552737974.csv~Row204","1.0"
"41194422_0_7231546114369966811.csv~Row89","41194422_1_1172256090552737974.csv~Row89","1.0"
"41194422_0_7231546114369966811.csv~Row77","41194422_1_1172256090552737974.csv~Row77","1.0"
"41194422_0_7231546114369966811.csv~Row2","41194422_1_1172256090552737974.csv~Row2","1.0"
"41194422_0_7231546114369966811.csv~Row119","41194422_1_1172256090552737974.csv~Row119","1.0"
"41194422_0_7231546114369966811.csv~Row161","41194422_1_1172256090552737974.csv~Row161","1.0"
"41194422_0_7231546114369966811.csv~Row169","41194422_1_1172256090552737974.csv~Row169","1.0"
"41194422_0_7231546114369966811.csv~Row186","41194422_1_1172256090552737974.csv~Row186","1.0"
"41194422_0_7231546114369966811.csv~Row228","41194422_1_1172256090552737974.csv~Row228","1.0"
"41194422_0_7231546114369966811.csv~Row96","41194422_1_1172256090552737974.csv~Row96","1.0"
"41194422_0_7231546114369966811.csv~Row108","41194422_1_1172256090552737974.csv~Row108","1.0"
"41194422_0_7231546114369966811.csv~Row16","41194422_1_1172256090552737974.csv~Row16","1.0"
"41194422_0_7231546114369966811.csv~Row0","41194422_1_1172256090552737974.csv~Row0","1.0"
"41194422_0_7231546114369966811.csv~Row185","41194422_1_1172256090552737974.csv~Row185","1.0"
"41194422_0_7231546114369966811.csv~Row14","41194422_1_1172256090552737974.csv~Row14","1.0"
"41194422_0_7231546114369966811.csv~Row200","41194422_1_1172256090552737974.csv~Row200","1.0"
"41194422_0_7231546114369966811.csv~Row76","41194422_1_1172256090552737974.csv~Row76","1.0"
"41194422_0_7231546114369966811.csv~Row210","41194422_1_1172256090552737974.csv~Row210","1.0"
"41194422_0_7231546114369966811.csv~Row206","41194422_1_1172256090552737974.csv~Row206","1.0"
"41194422_0_7231546114369966811.csv~Row68","41194422_1_1172256090552737974.csv~Row68","1.0"
"41194422_0_7231546114369966811.csv~Row156","41194422_1_1172256090552737974.csv~Row156","1.0"
"41194422_0_7231546114369966811.csv~Row179","41194422_1_1172256090552737974.csv~Row179","1.0"
"41194422_0_7231546114369966811.csv~Row64","41194422_1_1172256090552737974.csv~Row64","1.0"
"41194422_0_7231546114369966811.csv~Row183","41194422_1_1172256090552737974.csv~Row183","1.0"
"41194422_0_7231546114369966811.csv~Row220","41194422_1_1172256090552737974.csv~Row220","1.0"
"41194422_0_7231546114369966811.csv~Row180","41194422_1_1172256090552737974.csv~Row180","1.0"
"41194422_0_7231546114369966811.csv~Row70","41194422_1_1172256090552737974.csv~Row70","1.0"
"41194422_0_7231546114369966811.csv~Row191","41194422_1_1172256090552737974.csv~Row191","1.0"
"41194422_0_7231546114369966811.csv~Row51","41194422_1_1172256090552737974.csv~Row51","1.0"
"41194422_0_7231546114369966811.csv~Row150","41194422_1_1172256090552737974.csv~Row150","1.0"
"41194422_0_7231546114369966811.csv~Row221","41194422_1_1172256090552737974.csv~Row221","1.0"
"41194422_0_7231546114369966811.csv~Row109","41194422_1_1172256090552737974.csv~Row109","1.0"
"41194422_0_7231546114369966811.csv~Row175","41194422_1_1172256090552737974.csv~Row175","1.0"
"41194422_0_7231546114369966811.csv~Row23","41194422_1_1172256090552737974.csv~Row23","1.0"
"41194422_0_7231546114369966811.csv~Row61","41194422_1_1172256090552737974.csv~Row61","1.0"
"41194422_0_7231546114369966811.csv~Row229","41194422_1_1172256090552737974.csv~Row229","1.0"
"41194422_0_7231546114369966811.csv~Row216","41194422_1_1172256090552737974.csv~Row216","1.0"
"41194422_0_7231546114369966811.csv~Row130","41194422_1_1172256090552737974.csv~Row130","1.0"
"41194422_0_7231546114369966811.csv~Row57","41194422_1_1172256090552737974.csv~Row57","1.0"
"41194422_0_7231546114369966811.csv~Row222","41194422_1_1172256090552737974.csv~Row222","1.0"
"41194422_0_7231546114369966811.csv~Row203","41194422_1_1172256090552737974.csv~Row203","1.0"
"41194422_0_7231546114369966811.csv~Row121","41194422_1_1172256090552737974.csv~Row121","1.0"
"41194422_0_7231546114369966811.csv~Row83","41194422_1_1172256090552737974.csv~Row83","1.0"
"41194422_0_7231546114369966811.csv~Row53","41194422_1_1172256090552737974.csv~Row53","1.0"
"41194422_0_7231546114369966811.csv~Row32","41194422_1_1172256090552737974.csv~Row32","1.0"
"41194422_0_7231546114369966811.csv~Row65","41194422_1_1172256090552737974.csv~Row65","1.0"
"41194422_0_7231546114369966811.csv~Row131","41194422_1_1172256090552737974.csv~Row131","1.0"
"41194422_0_7231546114369966811.csv~Row207","41194422_1_1172256090552737974.csv~Row207","1.0"
"41194422_0_7231546114369966811.csv~Row39","41194422_1_1172256090552737974.csv~Row39","1.0"
"41194422_0_7231546114369966811.csv~Row13","41194422_1_1172256090552737974.csv~Row13","1.0"
"41194422_0_7231546114369966811.csv~Row145","41194422_1_1172256090552737974.csv~Row145","1.0"
"41194422_0_7231546114369966811.csv~Row143","41194422_1_1172256090552737974.csv~Row143","1.0"
"41194422_0_7231546114369966811.csv~Row225","41194422_1_1172256090552737974.csv~Row225","1.0"
"41194422_0_7231546114369966811.csv~Row209","41194422_1_1172256090552737974.csv~Row209","1.0"
"41194422_0_7231546114369966811.csv~Row82","41194422_1_1172256090552737974.csv~Row82","1.0"
"41194422_0_7231546114369966811.csv~Row226","41194422_1_1172256090552737974.csv~Row226","1.0"
"41194422_0_7231546114369966811.csv~Row50","41194422_1_1172256090552737974.csv~Row50","1.0"
"41194422_0_7231546114369966811.csv~Row227","41194422_1_1172256090552737974.csv~Row227","1.0"
"41194422_0_7231546114369966811.csv~Row154","41194422_1_1172256090552737974.csv~Row154","1.0"
"41194422_0_7231546114369966811.csv~Row181","41194422_1_1172256090552737974.csv~Row181","1.0"
"41194422_0_7231546114369966811.csv~Row37","41194422_1_1172256090552737974.csv~Row37","1.0"
"41194422_0_7231546114369966811.csv~Row22","41194422_1_1172256090552737974.csv~Row22","1.0"
"41194422_0_7231546114369966811.csv~Row136","41194422_1_1172256090552737974.csv~Row136","1.0"
"41194422_0_7231546114369966811.csv~Row126","41194422_1_1172256090552737974.csv~Row126","1.0"
"41194422_0_7231546114369966811.csv~Row69","41194422_1_1172256090552737974.csv~Row69","1.0"
"78650283_0_5937576517849452289.csv~Row75","26310680_0_5150772059999313798.csv~Row148","0.75"
"78650283_0_5937576517849452289.csv~Row4","26310680_0_5150772059999313798.csv~Row15","0.75"
"78650283_0_5937576517849452289.csv~Row10","26310680_0_5150772059999313798.csv~Row24","0.75"
"78650283_0_5937576517849452289.csv~Row44","26310680_0_5150772059999313798.csv~Row88","1.0"
"78650283_0_5937576517849452289.csv~Row78","26310680_0_5150772059999313798.csv~Row155","0.75"
"78650283_0_5937576517849452289.csv~Row55","26310680_0_5150772059999313798.csv~Row108","1.0"
"78650283_0_5937576517849452289.csv~Row101","26310680_0_5150772059999313798.csv~Row204","0.75"
"78650283_0_5937576517849452289.csv~Row86","26310680_0_5150772059999313798.csv~Row174","0.75"
"78650283_0_5937576517849452289.csv~Row76","26310680_0_5150772059999313798.csv~Row153","1.0"
"78650283_0_5937576517849452289.csv~Row34","26310680_0_5150772059999313798.csv~Row70","0.75"
"78650283_0_5937576517849452289.csv~Row88","26310680_0_5150772059999313798.csv~Row179","1.0"
"78650283_0_5937576517849452289.csv~Row73","26310680_0_5150772059999313798.csv~Row146","1.0"
"78650283_0_5937576517849452289.csv~Row122","26310680_0_5150772059999313798.csv~Row233","0.75"
"78650283_0_5937576517849452289.csv~Row90","26310680_0_5150772059999313798.csv~Row181","0.75"
"78650283_0_5937576517849452289.csv~Row61","26310680_0_5150772059999313798.csv~Row115","0.75"
"78650283_0_5937576517849452289.csv~Row95","26310680_0_5150772059999313798.csv~Row200","0.75"
"78650283_0_5937576517849452289.csv~Row1","26310680_0_5150772059999313798.csv~Row2","0.75"
"78650283_0_5937576517849452289.csv~Row100","26310680_0_5150772059999313798.csv~Row203","1.0"
"78650283_0_5937576517849452289.csv~Row94","26310680_0_5150772059999313798.csv~Row188","1.0"
"78650283_0_5937576517849452289.csv~Row105","26310680_0_5150772059999313798.csv~Row208","0.75"
"78650283_0_5937576517849452289.csv~Row6","26310680_0_5150772059999313798.csv~Row18","0.75"
"78650283_0_5937576517849452289.csv~Row30","26310680_0_5150772059999313798.csv~Row62","0.75"
"78650283_0_5937576517849452289.csv~Row26","26310680_0_5150772059999313798.csv~Row59","0.75"
"78650283_0_5937576517849452289.csv~Row120","26310680_0_5150772059999313798.csv~Row228","0.75"
"78650283_0_5937576517849452289.csv~Row52","26310680_0_5150772059999313798.csv~Row105","1.0"
"78650283_0_5937576517849452289.csv~Row69","26310680_0_5150772059999313798.csv~Row139","1.0"
"78650283_0_5937576517849452289.csv~Row112","26310680_0_5150772059999313798.csv~Row216","0.75"
"78650283_0_5937576517849452289.csv~Row49","26310680_0_5150772059999313798.csv~Row100","1.0"
"78650283_0_5937576517849452289.csv~Row7","26310680_0_5150772059999313798.csv~Row19","0.75"
"78650283_0_5937576517849452289.csv~Row117","26310680_0_5150772059999313798.csv~Row223","1.0"
"78650283_0_5937576517849452289.csv~Row42","26310680_0_5150772059999313798.csv~Row85","1.0"
"78650283_0_5937576517849452289.csv~Row54","26310680_0_5150772059999313798.csv~Row107","0.75"
"78650283_0_5937576517849452289.csv~Row47","26310680_0_5150772059999313798.csv~Row96","0.75"
"78650283_0_5937576517849452289.csv~Row64","26310680_0_5150772059999313798.csv~Row119","0.75"
"78650283_0_5937576517849452289.csv~Row125","26310680_0_5150772059999313798.csv~Row237","0.75"
"78650283_0_5937576517849452289.csv~Row8","26310680_0_5150772059999313798.csv~Row21","0.75"
"78650283_0_5937576517849452289.csv~Row91","26310680_0_5150772059999313798.csv~Row183","1.0"
"78650283_0_5937576517849452289.csv~Row53","26310680_0_5150772059999313798.csv~Row106","0.75"
"78650283_0_5937576517849452289.csv~Row48","26310680_0_5150772059999313798.csv~Row99","0.75"
"78650283_0_5937576517849452289.csv~Row79","26310680_0_5150772059999313798.csv~Row161","0.75"
"78650283_0_5937576517849452289.csv~Row127","26310680_0_5150772059999313798.csv~Row245","1.0"
"78650283_0_5937576517849452289.csv~Row74","26310680_0_5150772059999313798.csv~Row147","0.75"
"78650283_0_5937576517849452289.csv~Row124","26310680_0_5150772059999313798.csv~Row236","0.75"
"78650283_0_5937576517849452289.csv~Row84","26310680_0_5150772059999313798.csv~Row172","0.75"
"78650283_0_5937576517849452289.csv~Row15","26310680_0_5150772059999313798.csv~Row35","0.8333333333333333"
"78650283_0_5937576517849452289.csv~Row82","26310680_0_5150772059999313798.csv~Row166","0.75"
"78650283_0_5937576517849452289.csv~Row62","26310680_0_5150772059999313798.csv~Row116","1.0"
"78650283_0_5937576517849452289.csv~Row56","26310680_0_5150772059999313798.csv~Row111","0.75"
"78650283_0_5937576517849452289.csv~Row113","26310680_0_5150772059999313798.csv~Row217","0.75"
"78650283_0_5937576517849452289.csv~Row126","26310680_0_5150772059999313798.csv~Row241","0.75"
"78650283_0_5937576517849452289.csv~Row70","26310680_0_5150772059999313798.csv~Row140","0.75"
"78650283_0_5937576517849452289.csv~Row87","26310680_0_5150772059999313798.csv~Row178","1.0"
"78650283_0_5937576517849452289.csv~Row106","26310680_0_5150772059999313798.csv~Row209","1.0"
"78650283_0_5937576517849452289.csv~Row98","26310680_0_5150772059999313798.csv~Row202","0.75"
"78650283_0_5937576517849452289.csv~Row66","26310680_0_5150772059999313798.csv~Row127","0.75"
"78650283_0_5937576517849452289.csv~Row13","26310680_0_5150772059999313798.csv~Row32","0.75"
"78650283_0_5937576517849452289.csv~Row36","26310680_0_5150772059999313798.csv~Row75","0.75"
"78650283_0_5937576517849452289.csv~Row121","26310680_0_5150772059999313798.csv~Row229","0.75"
"78650283_0_5937576517849452289.csv~Row17","26310680_0_5150772059999313798.csv~Row41","0.75"
"78650283_0_5937576517849452289.csv~Row130","26310680_0_5150772059999313798.csv~Row254","1.0"
"78650283_0_5937576517849452289.csv~Row50","26310680_0_5150772059999313798.csv~Row103","1.0"
"78650283_0_5937576517849452289.csv~Row102","26310680_0_5150772059999313798.csv~Row205","0.75"
"78650283_0_5937576517849452289.csv~Row0","26310680_0_5150772059999313798.csv~Row0","1.0"
"78650283_0_5937576517849452289.csv~Row128","26310680_0_5150772059999313798.csv~Row246","1.0"
"78650283_0_5937576517849452289.csv~Row22","26310680_0_5150772059999313798.csv~Row48","0.75"
"78650283_0_5937576517849452289.csv~Row129","26310680_0_5150772059999313798.csv~Row197","0.75"
"78650283_0_5937576517849452289.csv~Row31","26310680_0_5150772059999313798.csv~Row63","0.75"
"78650283_0_5937576517849452289.csv~Row21","26310680_0_5150772059999313798.csv~Row46","0.75"
"78650283_0_5937576517849452289.csv~Row110","26310680_0_5150772059999313798.csv~Row212","0.75"
"78650283_0_5937576517849452289.csv~Row63","26310680_0_5150772059999313798.csv~Row117","0.75"
"78650283_0_5937576517849452289.csv~Row131","26310680_0_5150772059999313798.csv~Row255","0.75"
"78650283_0_5937576517849452289.csv~Row46","26310680_0_5150772059999313798.csv~Row95","1.0"
"78650283_0_5937576517849452289.csv~Row65","26310680_0_5150772059999313798.csv~Row123","0.75"
"78650283_0_5937576517849452289.csv~Row111","26310680_0_5150772059999313798.csv~Row213","0.75"
"78650283_0_5937576517849452289.csv~Row71","26310680_0_5150772059999313798.csv~Row141","1.0"
"78650283_0_5937576517849452289.csv~Row37","26310680_0_5150772059999313798.csv~Row78","0.75"
"26310680_0_5150772059999313798.csv~Row106","78650283_0_5937576517849452289.csv~Row53","0.75"
"26310680_0_5150772059999313798.csv~Row19","78650283_0_5937576517849452289.csv~Row7","0.75"
"26310680_0_5150772059999313798.csv~Row139","78650283_0_5937576517849452289.csv~Row69","1.0"
"26310680_0_5150772059999313798.csv~Row155","78650283_0_5937576517849452289.csv~Row78","0.75"
"26310680_0_5150772059999313798.csv~Row245","78650283_0_5937576517849452289.csv~Row127","1.0"
"26310680_0_5150772059999313798.csv~Row200","78650283_0_5937576517849452289.csv~Row95","0.75"
"26310680_0_5150772059999313798.csv~Row233","78650283_0_5937576517849452289.csv~Row122","0.75"
"26310680_0_5150772059999313798.csv~Row32","78650283_0_5937576517849452289.csv~Row13","0.75"
"26310680_0_5150772059999313798.csv~Row96","78650283_0_5937576517849452289.csv~Row47","0.75"
"26310680_0_5150772059999313798.csv~Row146","78650283_0_5937576517849452289.csv~Row73","1.0"
"26310680_0_5150772059999313798.csv~Row153","78650283_0_5937576517849452289.csv~Row76","1.0"
"26310680_0_5150772059999313798.csv~Row117","78650283_0_5937576517849452289.csv~Row63","0.75"
"26310680_0_5150772059999313798.csv~Row59","78650283_0_5937576517849452289.csv~Row26","0.75"
"26310680_0_5150772059999313798.csv~Row75","78650283_0_5937576517849452289.csv~Row36","0.75"
"26310680_0_5150772059999313798.csv~Row209","78650283_0_5937576517849452289.csv~Row106","1.0"
"26310680_0_5150772059999313798.csv~Row174","78650283_0_5937576517849452289.csv~Row86","0.75"
"26310680_0_5150772059999313798.csv~Row95","78650283_0_5937576517849452289.csv~Row46","1.0"
"26310680_0_5150772059999313798.csv~Row48","78650283_0_5937576517849452289.csv~Row22","0.75"
"26310680_0_5150772059999313798.csv~Row188","78650283_0_5937576517849452289.csv~Row94","1.0"
"26310680_0_5150772059999313798.csv~Row217","78650283_0_5937576517849452289.csv~Row113","0.75"
"26310680_0_5150772059999313798.csv~Row216","78650283_0_5937576517849452289.csv~Row112","0.75"
"26310680_0_5150772059999313798.csv~Row228","78650283_0_5937576517849452289.csv~Row120","0.75"
"26310680_0_5150772059999313798.csv~Row0","78650283_0_5937576517849452289.csv~Row0","1.0"
"26310680_0_5150772059999313798.csv~Row141","78650283_0_5937576517849452289.csv~Row71","1.0"
"26310680_0_5150772059999313798.csv~Row223","78650283_0_5937576517849452289.csv~Row117","1.0"
"26310680_0_5150772059999313798.csv~Row181","78650283_0_5937576517849452289.csv~Row90","0.75"
"26310680_0_5150772059999313798.csv~Row116","78650283_0_5937576517849452289.csv~Row62","1.0"
"26310680_0_5150772059999313798.csv~Row203","78650283_0_5937576517849452289.csv~Row100","1.0"
"26310680_0_5150772059999313798.csv~Row62","78650283_0_5937576517849452289.csv~Row30","0.75"
"26310680_0_5150772059999313798.csv~Row78","78650283_0_5937576517849452289.csv~Row37","0.75"
"26310680_0_5150772059999313798.csv~Row46","78650283_0_5937576517849452289.csv~Row21","0.75"
"26310680_0_5150772059999313798.csv~Row237","78650283_0_5937576517849452289.csv~Row125","0.75"
"26310680_0_5150772059999313798.csv~Row15","78650283_0_5937576517849452289.csv~Row4","0.75"
"26310680_0_5150772059999313798.csv~Row24","78650283_0_5937576517849452289.csv~Row10","0.75"
"26310680_0_5150772059999313798.csv~Row178","78650283_0_5937576517849452289.csv~Row87","1.0"
"26310680_0_5150772059999313798.csv~Row21","78650283_0_5937576517849452289.csv~Row8","0.75"
"26310680_0_5150772059999313798.csv~Row85","78650283_0_5937576517849452289.csv~Row42","1.0"
"26310680_0_5150772059999313798.csv~Row148","78650283_0_5937576517849452289.csv~Row75","0.75"
"26310680_0_5150772059999313798.csv~Row241","78650283_0_5937576517849452289.csv~Row126","0.75"
"26310680_0_5150772059999313798.csv~Row111","78650283_0_5937576517849452289.csv~Row56","0.75"
"26310680_0_5150772059999313798.csv~Row254","78650283_0_5937576517849452289.csv~Row130","1.0"
"26310680_0_5150772059999313798.csv~Row172","78650283_0_5937576517849452289.csv~Row84","0.75"
"26310680_0_5150772059999313798.csv~Row208","78650283_0_5937576517849452289.csv~Row105","0.75"
"26310680_0_5150772059999313798.csv~Row212","78650283_0_5937576517849452289.csv~Row110","0.75"
"26310680_0_5150772059999313798.csv~Row179","78650283_0_5937576517849452289.csv~Row88","1.0"
"26310680_0_5150772059999313798.csv~Row107","78650283_0_5937576517849452289.csv~Row54","0.75"
"26310680_0_5150772059999313798.csv~Row255","78650283_0_5937576517849452289.csv~Row131","0.75"
"26310680_0_5150772059999313798.csv~Row183","78650283_0_5937576517849452289.csv~Row91","1.0"
"26310680_0_5150772059999313798.csv~Row99","78650283_0_5937576517849452289.csv~Row48","0.75"
"26310680_0_5150772059999313798.csv~Row204","78650283_0_5937576517849452289.csv~Row101","0.75"
